AccountNumber,PlanName,Rate,BillDate,UsageTime,UsageDuration
SA-0222-28-58,MV-R,1.5,28/10/2011,2011-10-17 04:26:28,436
SA-0186-07-48,MV-R,1.5,28/02/2012,2012-02-23 00:04:53,320
SA-0151-98-79,MV-R,1.5,28/06/2012,2012-06-16 12:51:08,582
SA-0187-35-19,MV-R,1.5,28/05/2011,2011-05-31 20:03:02,185
SA-0050-81-89,MV-R,1.5,28/09/2011,2011-09-16 08:10:50,445
SA-0133-16-62,MV-R,1.5,28/10/2011,2011-10-04 16:19:58,611
SA-0279-91-74,MV-R,1.5,28/11/2011,2011-11-10 21:27:04,304
SA-0414-20-79,MV-R,1.5,28/12/2012,2012-12-20 12:16:47,909
SA-0210-42-47,MV-R,1.5,28/09/2011,2011-09-07 15:28:12,217
SA-0210-42-47,MV-R,1.5,28/11/2012,2012-11-16 10:26:34,452
SA-0080-84-93,MV-R,1.5,28/10/2012,2012-10-07 19:22:14,193
SA-0220-48-64,MV-R,1.5,28/05/2011,2011-05-24 02:50:03,633
SA-0414-86-48,MV-R,1.5,28/01/2012,2012-01-29 16:13:37,528
SA-0145-41-01,MV-R,1.5,28/11/2012,2012-11-24 01:12:42,308
SA-0303-06-26,MV-R,1.5,28/03/2012,2012-03-11 09:25:15,943
SA-0261-41-34,MV-R,1.5,28/07/2011,2011-07-12 12:16:56,543
SA-0145-41-01,MV-R,1.5,28/08/2012,2012-08-30 00:57:51,141
SA-0182-19-79,MV-R,1.5,28/03/2011,2011-03-09 12:49:33,626
SA-0312-94-95,MV-R,1.5,28/12/2012,2012-12-04 22:45:12,603
SA-0151-98-79,MV-R,1.5,28/07/2011,2011-07-13 21:22:27,821
SA-0033-12-88,MV-R,1.5,28/08/2011,2011-08-02 03:44:17,74
SA-0335-96-08,MV-R,1.5,28/07/2012,2012-07-13 19:27:48,241
SA-0009-04-02,MV-R,1.5,28/08/2011,2011-08-18 08:47:39,663
SA-0378-80-96,MV-R,1.5,28/05/2012,2012-05-25 11:32:33,203
SA-0005-14-91,MV-R,1.5,28/03/2011,2011-03-27 21:31:22,875
SA-0252-71-33,MV-R,1.5,28/12/2012,2012-12-06 04:48:42,792
SA-0249-45-54,MV-R,1.5,28/07/2011,2011-07-13 21:09:38,938
SA-0145-41-01,MV-R,1.5,28/04/2012,2012-04-16 00:46:26,527
SA-0312-94-95,MV-R,1.5,28/03/2011,2011-03-17 14:46:58,758
SA-0290-06-89,MV-R,1.5,28/10/2012,2012-10-06 10:42:46,454
SA-0261-41-34,MV-R,1.5,28/03/2012,2012-03-05 16:04:04,855
SA-0185-10-64,MV-R,1.5,28/12/2012,2012-12-27 13:35:18,607
SA-0185-10-64,MV-R,1.5,28/12/2012,2012-12-02 22:22:55,633
SA-0279-91-74,MV-R,1.5,28/12/2012,2012-12-05 11:15:55,530
SA-0263-79-37,MV-R,1.5,28/12/2011,2011-12-11 03:09:43,71
SA-0414-86-48,MV-R,1.5,28/12/2011,2011-12-19 16:45:40,753
SA-0114-12-73,MV-R,1.5,28/07/2012,2012-07-28 16:18:32,618
SA-0263-79-37,DV-L,0.5,20/03/2012,2012-03-20 17:58:42,2098
SA-0335-96-08,DV-L,0.5,01/02/2012,2012-02-01 17:56:31,2781
SA-0227-78-67,DV-L,0.5,31/07/2011,2011-07-31 17:32:56,1499
SA-0261-41-34,DV-L,0.5,02/12/2011,2011-12-02 13:55:22,2250
SA-0314-69-44,DV-L,0.5,01/11/2011,2011-11-01 02:23:57,1700
SA-0202-82-34,DV-L,0.5,18/08/2011,2011-08-18 23:14:11,3349
SA-0343-60-69,DV-L,0.5,01/03/2011,2011-03-01 22:38:23,1561
SA-0279-91-74,DV-L,0.5,02/09/2011,2011-09-02 05:31:45,1813
SA-0314-69-44,DV-L,0.5,08/01/2011,2011-01-08 14:27:00,3198
SA-0005-14-91,DV-L,0.5,22/04/2011,2011-04-22 22:08:44,449
SA-0378-80-96,DV-L,0.5,14/07/2012,2012-07-14 17:11:05,1484
SA-0414-86-48,DV-L,0.5,22/09/2012,2012-09-22 15:01:36,3047
SA-0222-28-58,DV-L,0.5,27/06/2011,2011-06-27 12:52:40,107
SA-0314-69-44,DV-L,0.5,18/08/2011,2011-08-18 22:01:44,1578
SA-0414-86-48,DV-L,0.5,29/05/2012,2012-05-29 20:17:08,2784
SA-0222-28-58,DV-L,0.5,12/06/2011,2011-06-12 10:00:45,1109
SA-0343-60-69,DV-L,0.5,04/05/2012,2012-05-04 12:26:35,1790
SA-0144-10-84,DV-L,0.5,07/08/2011,2011-08-07 01:16:47,1077
SA-0252-71-33,DV-L,0.5,19/09/2012,2012-09-19 15:11:22,3467
SA-0303-06-26,DV-L,0.5,26/02/2012,2012-02-26 04:24:24,309
SA-0187-35-19,DV-L,0.5,14/10/2011,2011-10-14 19:58:58,2976
SA-0182-19-79,DV-L,0.5,26/07/2011,2011-07-26 06:13:49,1074
SA-0220-61-46,DV-L,0.5,09/06/2012,2012-06-09 21:21:32,2520
SA-0107-05-98,DV-L,0.5,21/08/2011,2011-08-21 00:02:16,68
SA-0263-79-37,DV-L,0.5,21/07/2012,2012-07-21 08:30:16,2811
SA-0050-81-89,DV-L,0.5,09/10/2011,2011-10-09 13:58:41,1822
SA-0107-05-98,DV-L,0.5,15/07/2012,2012-07-15 00:39:46,676
SA-0202-82-34,DV-L,0.5,23/08/2012,2012-08-23 18:45:00,1032
SA-0063-02-33,DV-L,0.5,25/05/2012,2012-05-25 14:53:45,3138
SA-0112-53-34,DV-L,0.5,20/05/2012,2012-05-20 23:10:59,3518
SA-0187-35-19,DV-L,0.5,25/01/2011,2011-01-25 06:18:44,1615
SA-0339-42-22,DV-L,0.5,31/07/2011,2011-07-31 21:42:47,192
SA-0220-48-64,DV-L,0.5,18/12/2012,2012-12-18 23:39:14,2469
SA-0107-05-98,DV-L,0.5,12/09/2012,2012-09-12 22:46:47,3070
SA-0155-74-77,DV-L,0.5,23/03/2012,2012-03-23 04:15:21,2202
SA-0378-80-96,DV-L,0.5,13/12/2012,2012-12-13 22:21:56,94
SA-0263-79-37,DV-L,0.5,25/04/2011,2011-04-25 20:43:01,2846
SA-0314-69-44,DV-L,0.5,28/01/2011,2011-01-28 19:39:49,2668
SA-0021-95-06,DV-L,0.5,08/06/2011,2011-06-08 08:54:31,3368
SA-0343-60-69,DV-L,0.5,11/05/2012,2012-05-11 10:30:01,3055
SA-0361-84-31,DV-L,0.5,25/07/2011,2011-07-25 18:14:32,1857
SA-0335-96-08,DV-L,0.5,27/06/2012,2012-06-27 05:08:09,1551
SA-0005-14-91,DV-L,0.5,28/07/2011,2011-07-28 06:27:52,2911
SA-0009-04-02,DV-L,0.5,30/01/2012,2012-01-30 22:39:33,910
SA-0414-86-48,DV-L,0.5,31/03/2011,2011-03-31 09:47:00,455
SA-0303-06-26,DV-L,0.5,30/08/2011,2011-08-30 15:34:28,3486
SA-0220-61-46,DV-L,0.5,29/02/2012,2012-02-29 02:40:52,691
SA-0261-41-34,DV-L,0.5,17/01/2011,2011-01-17 20:24:39,2480
SA-0155-74-77,DV-L,0.5,11/10/2011,2011-10-11 11:30:57,1462
SA-0133-16-62,DV-L,0.5,25/07/2011,2011-07-25 02:28:38,1392
SA-0202-82-34,DV-L,0.5,16/06/2012,2012-06-16 21:45:49,3004
SA-0303-06-26,DV-L,0.5,24/01/2011,2011-01-24 15:16:08,2649
SA-0314-69-44,DV-L,0.5,24/09/2011,2011-09-24 09:26:14,2630
SA-0080-84-93,DV-L,0.5,04/04/2011,2011-04-04 00:04:58,3290
SA-0080-84-93,DV-L,0.5,18/07/2011,2011-07-18 00:41:03,908
SA-0414-86-48,DV-L,0.5,09/02/2011,2011-02-09 18:12:12,3447
SA-0185-59-07,DV-L,0.5,05/07/2012,2012-07-05 11:16:13,3081
SA-0361-84-31,DV-L,0.5,27/11/2012,2012-11-27 05:31:39,3580
SA-0033-12-88,DV-L,0.5,30/08/2011,2011-08-30 13:08:21,1957
SA-0220-61-46,DV-L,0.5,12/04/2011,2011-04-12 01:22:47,320
SA-0005-14-91,DV-L,0.5,05/06/2011,2011-06-05 15:22:56,1581
SA-0378-80-96,DV-L,0.5,25/07/2012,2012-07-25 11:45:51,3115
SA-0361-84-31,DV-L,0.5,17/05/2011,2011-05-17 00:25:56,885
SA-0227-78-67,DV-L,0.5,13/03/2011,2011-03-13 07:03:38,1278
SA-0261-41-34,DV-L,0.5,13/04/2011,2011-04-13 17:25:43,2901
SA-0361-84-31,DV-L,0.5,10/11/2012,2012-11-10 21:13:57,440
SA-0151-98-79,DV-L,0.5,23/09/2011,2011-09-23 02:37:49,2022
SA-0314-69-44,DV-L,0.5,03/01/2012,2012-01-03 06:31:11,2254
SA-0145-41-01,DV-L,0.5,13/03/2011,2011-03-13 18:48:25,2546
SA-0263-79-37,DV-L,0.5,08/12/2011,2011-12-08 00:37:40,1081
SA-0401-55-12,DV-L,0.5,06/12/2011,2011-12-06 12:57:42,846
SA-0147-43-82,DV-L,0.5,24/01/2011,2011-01-24 22:14:25,2543
SA-0263-79-37,DV-L,0.5,21/04/2012,2012-04-21 08:27:31,2594
SA-0005-14-91,DV-L,0.5,02/03/2012,2012-03-02 11:55:10,3052
SA-0220-61-46,DV-L,0.5,06/02/2012,2012-02-06 07:11:13,396
SA-0151-98-79,DV-L,0.5,17/01/2011,2011-01-17 15:51:15,1957
SA-0361-84-31,DV-L,0.5,22/09/2012,2012-09-22 12:07:48,2218
SA-0005-14-91,DV-L,0.5,07/10/2011,2011-10-07 23:40:58,2245
SA-0252-71-33,DV-L,0.5,25/10/2011,2011-10-25 01:39:46,1889
SA-0145-41-01,DV-L,0.5,28/03/2012,2012-03-28 00:30:14,3224
SA-0063-02-33,DV-L,0.5,29/11/2011,2011-11-29 16:31:02,2962
SA-0005-14-91,DV-L,0.5,26/07/2012,2012-07-26 16:14:24,2217
SA-0222-28-58,DV-L,0.5,11/10/2012,2012-10-11 02:36:51,626
SA-0249-45-54,DV-L,0.5,17/12/2011,2011-12-17 16:52:37,341
SA-0138-33-52,DV-L,0.5,16/10/2012,2012-10-16 04:40:04,1034
SA-0009-04-02,DV-L,0.5,02/05/2012,2012-05-02 12:13:48,1740
SA-0343-60-69,DV-L,0.5,27/11/2012,2012-11-27 03:25:50,3355
SA-0414-86-48,DV-L,0.5,01/07/2011,2011-07-01 20:04:52,1711
SA-0361-84-31,DV-L,0.5,24/06/2012,2012-06-24 21:27:00,3544
SA-0279-91-74,DV-L,0.5,10/02/2011,2011-02-10 23:01:01,2591
SA-0361-84-31,DV-L,0.5,18/03/2011,2011-03-18 22:03:21,1420
SA-0414-20-79,DV-L,0.5,24/09/2011,2011-09-24 05:42:45,1895
SA-0263-79-37,DV-L,0.5,10/10/2012,2012-10-10 04:07:06,3010
SA-0185-59-07,DV-L,0.5,16/08/2011,2011-08-16 23:08:42,1862
SA-0261-41-34,DV-L,0.5,03/08/2012,2012-08-03 17:31:48,2653
SA-0114-12-73,DV-L,0.5,12/01/2012,2012-01-12 18:22:24,1474
SA-0155-74-77,DV-L,0.5,16/02/2012,2012-02-16 17:52:55,751
SA-0033-12-88,DV-L,0.5,30/12/2012,2012-12-30 05:25:59,1883
SA-0220-48-64,DV-L,0.5,07/03/2012,2012-03-07 12:29:56,2799
SA-0263-79-37,DV-L,0.5,27/04/2012,2012-04-27 23:20:34,1958
SA-0414-20-79,DV-L,0.5,07/04/2011,2011-04-07 04:50:35,2404
SA-0222-28-58,DV-L,0.5,01/10/2012,2012-10-01 08:50:30,1239
SA-0220-48-64,DV-L,0.5,21/07/2011,2011-07-21 08:35:59,1516
SA-0343-60-69,DV-L,0.5,14/05/2011,2011-05-14 17:25:19,2290
SA-0378-80-96,DV-L,0.5,20/11/2011,2011-11-20 14:36:17,274
SA-0138-33-52,DV-L,0.5,14/04/2012,2012-04-14 22:18:18,2950
SA-0033-12-88,DV-L,0.5,14/07/2012,2012-07-14 02:15:38,1754
SA-0263-79-37,DV-L,0.5,06/07/2011,2011-07-06 09:11:12,825
SA-0145-41-01,DV-L,0.5,26/03/2012,2012-03-26 18:01:20,1410
SA-0314-69-44,DV-L,0.5,04/07/2012,2012-07-04 03:34:29,1001
SA-0063-02-33,DV-L,0.5,04/10/2011,2011-10-04 03:09:39,2918
SA-0147-43-82,DV-L,0.5,18/12/2012,2012-12-18 23:21:52,1994
SA-0343-60-69,DV-L,0.5,08/09/2011,2011-09-08 07:14:44,1841
SA-0227-78-67,DV-L,0.5,10/04/2011,2011-04-10 08:23:49,3014
SA-0145-41-01,DV-L,0.5,24/07/2012,2012-07-24 05:15:48,663
SA-0261-41-34,DV-L,0.5,22/06/2011,2011-06-22 06:59:49,2458
SA-0050-81-89,DV-L,0.5,28/01/2012,2012-01-28 03:29:20,3455
SA-0050-81-89,DV-L,0.5,02/12/2011,2011-12-02 07:31:26,880
SA-0261-41-34,DV-L,0.5,14/05/2012,2012-05-14 20:16:04,2341
SA-0021-95-06,DV-L,0.5,23/03/2011,2011-03-23 01:00:29,2085
SA-0080-84-93,DV-L,0.5,09/06/2012,2012-06-09 22:19:26,3105
SA-0220-61-46,DV-L,0.5,21/01/2012,2012-01-21 12:27:58,1955
SA-0314-69-44,DV-L,0.5,03/11/2011,2011-11-03 23:47:27,2804
SA-0220-48-64,DV-L,0.5,30/03/2011,2011-03-30 04:26:34,2846
SA-0279-91-74,DV-L,0.5,05/10/2012,2012-10-05 00:26:44,802
SA-0145-41-01,DV-L,0.5,21/06/2012,2012-06-21 04:49:02,946
SA-0114-12-73,DV-L,0.5,15/02/2011,2011-02-15 20:05:49,709
SA-0037-94-05,DV-L,0.5,17/02/2012,2012-02-17 11:17:51,2800
SA-0414-20-79,DV-L,0.5,22/10/2012,2012-10-22 04:46:17,2779
SA-0138-33-52,DV-L,0.5,10/10/2011,2011-10-10 19:49:16,3439
SA-0145-41-01,DV-L,0.5,31/12/2012,2012-12-31 19:16:59,3347
SA-0021-95-06,DV-L,0.5,18/10/2011,2011-10-18 02:47:17,1162
SA-0107-05-98,DV-L,0.5,24/08/2012,2012-08-24 18:17:57,2447
SA-0063-02-33,DV-L,0.5,13/11/2011,2011-11-13 21:02:58,1728
SA-0227-78-67,DV-L,0.5,28/09/2011,2011-09-28 05:34:30,660
SA-0063-02-33,DV-L,0.5,27/11/2011,2011-11-27 05:24:56,2936
SA-0186-07-48,DV-L,0.5,04/06/2011,2011-06-04 14:45:46,1482
SA-0080-84-93,DV-L,0.5,17/05/2011,2011-05-17 13:29:58,1630
SA-0227-78-67,DV-L,0.5,31/07/2012,2012-07-31 13:57:19,793
SA-0112-53-34,DV-L,0.5,11/06/2012,2012-06-11 20:18:37,2527
SA-0279-91-74,DV-L,0.5,18/01/2012,2012-01-18 23:03:59,2298
SA-0312-94-95,DV-L,0.5,15/03/2011,2011-03-15 09:19:39,3080
SA-0187-35-19,DV-L,0.5,21/06/2012,2012-06-21 15:43:38,196
SA-0080-84-93,DV-L,0.5,03/06/2011,2011-06-03 18:52:37,278
SA-0055-36-68,DV-L,0.5,14/03/2012,2012-03-14 05:53:58,1860
SA-0220-61-46,DV-L,0.5,14/03/2011,2011-03-14 09:08:33,3572
SA-0133-16-62,DV-L,0.5,19/09/2012,2012-09-19 21:39:51,542
SA-0185-10-64,DV-L,0.5,22/02/2011,2011-02-22 15:22:16,540
SA-0080-84-93,DV-L,0.5,12/02/2012,2012-02-12 23:16:18,1935
SA-0263-79-37,DV-L,0.5,03/12/2012,2012-12-03 18:56:05,1913
SA-0151-98-79,DV-L,0.5,23/02/2012,2012-02-23 10:53:36,757
SA-0252-71-33,DV-L,0.5,25/06/2012,2012-06-25 22:29:14,2657
SA-0055-36-68,DV-L,0.5,23/12/2012,2012-12-23 01:11:22,2672
SA-0145-41-01,DV-L,0.5,23/06/2011,2011-06-23 01:22:00,929
SA-0145-41-01,DV-L,0.5,30/08/2011,2011-08-30 17:49:31,2674
SA-0033-12-88,DV-L,0.5,30/07/2011,2011-07-30 02:57:23,3292
SA-0249-45-54,DV-L,0.5,15/09/2012,2012-09-15 16:07:10,3446
SA-0185-59-07,DV-L,0.5,26/09/2011,2011-09-26 19:45:10,1539
SA-0021-95-06,DV-L,0.5,15/06/2011,2011-06-15 13:14:10,1868
SA-0185-59-07,DV-L,0.5,19/08/2011,2011-08-19 23:21:22,2587
SA-0185-59-07,DV-L,0.5,22/11/2012,2012-11-22 20:36:22,3469
SA-0290-06-89,DV-L,0.5,16/06/2012,2012-06-16 11:25:50,2842
SA-0252-71-33,DV-L,0.5,05/04/2012,2012-04-05 14:22:08,3505
SA-0037-94-05,DV-L,0.5,23/12/2012,2012-12-23 19:16:33,3426
SA-0202-82-34,DV-L,0.5,12/01/2012,2012-01-12 20:56:33,3347
SA-0037-94-05,DV-L,0.5,19/12/2012,2012-12-19 11:01:36,2944
SA-0185-59-07,DV-L,0.5,28/02/2011,2011-02-28 16:27:48,2774
SA-0050-81-89,DV-L,0.5,15/01/2012,2012-01-15 09:38:06,1538
SA-0186-07-48,DV-L,0.5,23/07/2012,2012-07-23 12:07:44,2743
SA-0401-55-12,DV-L,0.5,01/12/2011,2011-12-01 01:44:53,1682
SA-0155-74-77,DV-L,0.5,19/04/2011,2011-04-19 03:38:28,810
SA-0312-94-95,DV-L,0.5,04/05/2012,2012-05-04 10:34:13,439
SA-0151-98-79,DV-L,0.5,26/01/2012,2012-01-26 18:31:24,2269
SA-0414-20-79,DV-L,0.5,01/09/2012,2012-09-01 05:05:16,449
SA-0220-61-46,DV-L,0.5,06/11/2012,2012-11-06 11:30:01,1960
SA-0263-79-37,DV-L,0.5,30/01/2012,2012-01-30 09:18:09,3161
SA-0210-42-47,DV-L,0.5,18/03/2012,2012-03-18 12:51:03,2304
SA-0138-33-52,DV-L,0.5,06/02/2011,2011-02-06 22:18:38,2119
SA-0185-10-64,DV-L,0.5,07/10/2011,2011-10-07 07:30:06,1036
SA-0080-84-93,DV-L,0.5,06/02/2011,2011-02-06 20:59:07,2998
SA-0261-41-34,DV-L,0.5,04/06/2011,2011-06-04 21:55:20,3481
SA-0186-07-48,DV-L,0.5,29/05/2011,2011-05-29 21:13:33,2026
SA-0335-96-08,DV-L,0.5,30/03/2011,2011-03-30 18:59:27,1428
SA-0378-80-96,DV-L,0.5,28/12/2011,2011-12-28 01:35:18,1826
SA-0112-53-34,DV-L,0.5,01/01/2011,2011-01-01 15:02:56,2860
SA-0185-59-07,DV-L,0.5,16/12/2011,2011-12-16 03:26:28,2952
SA-0220-61-46,DV-L,0.5,04/11/2011,2011-11-04 22:46:58,560
SA-0222-28-58,DV-L,0.5,01/06/2012,2012-06-01 23:01:43,3462
SA-0055-36-68,DV-L,0.5,05/02/2012,2012-02-05 04:23:45,856
SA-0063-02-33,DV-L,0.5,01/03/2012,2012-03-01 10:32:24,914
SA-0009-04-02,DV-L,0.5,22/05/2011,2011-05-22 17:21:52,3481
SA-0252-71-33,DV-L,0.5,17/09/2012,2012-09-17 15:40:11,3016
SA-0263-79-37,DV-L,0.5,25/11/2011,2011-11-25 12:29:01,2543
SA-0202-82-34,DV-L,0.5,08/05/2011,2011-05-08 03:28:07,3490
SA-0303-06-26,DV-L,0.5,25/11/2012,2012-11-25 12:22:29,2627
SA-0312-94-95,DV-L,0.5,06/04/2011,2011-04-06 05:42:41,1832
SA-0339-42-22,DV-L,0.5,03/10/2012,2012-10-03 17:14:43,2649
SA-0414-20-79,DV-L,0.5,28/10/2011,2011-10-28 15:19:52,3549
SA-0279-91-74,DV-L,0.5,13/09/2012,2012-09-13 16:23:53,1452
SA-0335-96-08,DV-L,0.5,24/11/2012,2012-11-24 04:24:46,358
SA-0112-53-34,DV-L,0.5,04/01/2012,2012-01-04 18:39:48,334
SA-0063-02-33,DV-L,0.5,15/05/2012,2012-05-15 04:45:27,3300
SA-0107-05-98,DV-L,0.5,10/07/2011,2011-07-10 11:31:14,2582
SA-0114-12-73,DV-L,0.5,28/12/2011,2011-12-28 21:30:26,2767
SA-0114-12-73,DV-L,0.5,26/12/2012,2012-12-26 16:29:53,2123
SA-0414-20-79,DV-L,0.5,16/12/2011,2011-12-16 04:19:47,798
SA-0133-16-62,DV-L,0.5,17/12/2011,2011-12-17 06:25:34,1909
SA-0037-94-05,DV-L,0.5,21/12/2011,2011-12-21 23:13:18,1608
SA-0107-05-98,DV-L,0.5,22/11/2011,2011-11-22 16:23:13,1641
SA-0021-95-06,DV-L,0.5,24/01/2012,2012-01-24 10:45:38,2724
SA-0055-36-68,DV-L,0.5,23/12/2012,2012-12-23 04:38:54,793
SA-0185-59-07,DV-L,0.5,31/05/2011,2011-05-31 12:35:22,1267
SA-0144-10-84,DV-L,0.5,20/07/2011,2011-07-20 23:06:49,1002
SA-0210-42-47,DV-L,0.5,12/09/2012,2012-09-12 14:25:33,1699
SA-0303-06-26,DV-L,0.5,14/06/2011,2011-06-14 23:23:58,1303
SA-0021-95-06,DV-L,0.5,14/02/2012,2012-02-14 04:16:10,1425
SA-0005-14-91,DV-L,0.5,15/07/2012,2012-07-15 14:27:07,1765
SA-0055-36-68,DV-L,0.5,13/01/2011,2011-01-13 22:52:18,1897
SA-0335-96-08,DV-L,0.5,23/02/2012,2012-02-23 20:42:40,1621
SA-0114-12-73,DV-L,0.5,02/10/2011,2011-10-02 05:02:45,133
SA-0050-81-89,DV-L,0.5,25/09/2012,2012-09-25 17:27:34,2856
SA-0414-86-48,DV-L,0.5,10/03/2012,2012-03-10 06:23:49,3343
SA-0414-86-48,DV-L,0.5,08/04/2012,2012-04-08 01:13:10,1296
SA-0378-80-96,DV-L,0.5,19/05/2011,2011-05-19 03:16:26,895
SA-0145-41-01,DV-L,0.5,01/06/2012,2012-06-01 21:07:45,1963
SA-0290-06-89,DV-L,0.5,03/07/2012,2012-07-03 02:06:28,730
SA-0092-93-02,DV-L,0.5,28/11/2012,2012-11-28 14:35:35,2367
SA-0112-53-34,DV-L,0.5,02/01/2011,2011-01-02 01:24:11,2730
SA-0202-82-34,DV-L,0.5,14/09/2012,2012-09-14 10:37:25,1897
SA-0279-91-74,DV-L,0.5,10/05/2012,2012-05-10 13:29:01,1199
SA-0290-06-89,DV-L,0.5,17/08/2012,2012-08-17 04:13:37,1046
SA-0252-71-33,DV-L,0.5,20/10/2011,2011-10-20 15:52:23,111
SA-0220-61-46,DV-L,0.5,05/08/2011,2011-08-05 21:32:25,3541
SA-0185-59-07,DV-L,0.5,23/10/2011,2011-10-23 12:19:55,1500
SA-0220-61-46,DV-L,0.5,08/06/2011,2011-06-08 00:38:47,1428
SA-0187-35-19,DV-L,0.5,21/05/2011,2011-05-21 15:40:16,2306
SA-0314-69-44,DV-L,0.5,26/01/2011,2011-01-26 15:00:18,2569
SA-0144-10-84,DV-L,0.5,19/03/2011,2011-03-19 17:02:18,1098
SA-0133-16-62,DV-L,0.5,07/02/2012,2012-02-07 00:11:47,1999
SA-0185-10-64,DV-L,0.5,29/08/2012,2012-08-29 04:38:13,217
SA-0305-50-15,DV-L,0.5,11/12/2012,2012-12-11 03:45:39,273
SA-0252-71-33,DV-L,0.5,12/06/2011,2011-06-12 06:48:31,1910
SA-0133-16-62,DV-L,0.5,31/12/2011,2011-12-31 21:28:33,3379
SA-0339-42-22,DV-L,0.5,01/11/2011,2011-11-01 23:38:49,691
SA-0063-02-33,DV-L,0.5,03/02/2011,2011-02-03 20:17:53,1685
SA-0092-93-02,DV-L,0.5,14/10/2012,2012-10-14 00:31:25,1602
SA-0050-81-89,DV-L,0.5,09/05/2012,2012-05-09 16:30:27,1347
SA-0290-06-89,DV-L,0.5,20/11/2012,2012-11-20 21:14:20,2544
SA-0220-61-46,DV-L,0.5,06/06/2012,2012-06-06 21:16:26,1337
SA-0220-48-64,DV-L,0.5,25/08/2012,2012-08-25 06:41:24,211
SA-0303-06-26,DV-L,0.5,29/01/2012,2012-01-29 14:55:26,848
SA-0012-71-76,DV-L,0.5,14/05/2011,2011-05-14 01:01:43,1384
SA-0012-71-76,DV-L,0.5,25/03/2012,2012-03-25 09:18:28,2839
SA-0151-98-79,DV-L,0.5,15/12/2011,2011-12-15 18:29:55,97
SA-0343-60-69,DV-L,0.5,08/06/2012,2012-06-08 12:36:30,1164
SA-0155-74-77,DV-L,0.5,06/08/2011,2011-08-06 18:45:11,393
SA-0279-91-74,DV-L,0.5,11/07/2012,2012-07-11 03:43:19,2396
SA-0335-96-08,DV-L,0.5,08/06/2012,2012-06-08 11:10:56,1861
SA-0185-59-07,DV-L,0.5,06/11/2012,2012-11-06 05:24:02,3335
SA-0147-43-82,DV-L,0.5,15/08/2012,2012-08-15 23:25:42,944
SA-0138-33-52,DV-L,0.5,18/09/2012,2012-09-18 22:42:06,837
SA-0210-42-47,DV-L,0.5,15/01/2012,2012-01-15 04:24:11,3345
SA-0227-78-67,DV-L,0.5,01/02/2012,2012-02-01 12:55:12,877
SA-0138-33-52,DV-L,0.5,13/11/2012,2012-11-13 09:21:11,2878
SA-0147-43-82,DV-L,0.5,16/02/2012,2012-02-16 12:09:44,2008
SA-0314-69-44,DV-L,0.5,09/12/2011,2011-12-09 11:56:48,1161
SA-0261-41-34,DV-L,0.5,27/12/2012,2012-12-27 16:24:13,3138
SA-0092-93-02,DV-L,0.5,11/08/2011,2011-08-11 07:51:41,539
SA-0263-79-37,DV-L,0.5,30/03/2011,2011-03-30 07:28:10,679
SA-0220-48-64,DV-L,0.5,09/05/2012,2012-05-09 01:34:27,1217
SA-0335-96-08,DV-L,0.5,19/03/2012,2012-03-19 17:51:15,3541
SA-0279-91-74,DV-L,0.5,16/01/2011,2011-01-16 17:23:53,2516
SA-0279-91-74,DV-L,0.5,07/01/2011,2011-01-07 20:49:55,2357
SA-0252-71-33,DV-L,0.5,09/05/2011,2011-05-09 14:06:15,2689
SA-0261-41-34,DV-L,0.5,09/03/2011,2011-03-09 23:24:16,3400
SA-0107-05-98,DV-L,0.5,15/07/2012,2012-07-15 00:03:50,1448
SA-0414-20-79,DV-L,0.5,24/02/2011,2011-02-24 02:30:56,1836
SA-0335-96-08,DV-L,0.5,11/02/2011,2011-02-11 13:56:11,130
SA-0155-74-77,DV-L,0.5,03/03/2011,2011-03-03 16:36:24,2857
SA-0182-19-79,DV-L,0.5,29/07/2011,2011-07-29 04:37:28,1139
SA-0227-78-67,DV-L,0.5,28/02/2012,2012-02-28 03:23:23,676
SA-0414-86-48,DV-L,0.5,29/04/2011,2011-04-29 00:53:22,1223
SA-0080-84-93,DV-L,0.5,02/01/2012,2012-01-02 02:36:27,797
SA-0414-86-48,DV-L,0.5,16/08/2012,2012-08-16 00:37:57,85
SA-0378-80-96,DV-L,0.5,05/07/2012,2012-07-05 12:07:52,1187
SA-0361-84-31,DV-L,0.5,04/06/2012,2012-06-04 01:42:10,3485
SA-0155-74-77,DV-L,0.5,04/06/2011,2011-06-04 09:15:05,3522
SA-0202-82-34,DV-L,0.5,09/07/2012,2012-07-09 04:38:41,2404
SA-0401-55-12,DV-L,0.5,04/08/2011,2011-08-04 23:39:44,2188
SA-0378-80-96,DV-L,0.5,07/01/2011,2011-01-07 22:14:53,527
SA-0063-02-33,DV-L,0.5,04/07/2011,2011-07-04 12:04:50,2900
SA-0210-42-47,DV-L,0.5,24/12/2012,2012-12-24 14:35:53,2038
SA-0312-94-95,DV-L,0.5,03/01/2011,2011-01-03 22:14:53,2122
SA-0290-06-89,DV-L,0.5,20/09/2012,2012-09-20 19:20:13,118
SA-0252-71-33,DV-L,0.5,05/02/2011,2011-02-05 01:39:45,131
SA-0033-12-88,DV-L,0.5,20/06/2011,2011-06-20 08:49:03,1529
SA-0222-28-58,DV-L,0.5,05/05/2012,2012-05-05 11:19:21,884
SA-0033-12-88,DV-L,0.5,17/08/2011,2011-08-17 07:54:03,1392
